Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
FlAGS describe the method used to calculte null values from metdata: IP = interpolation  LR= linear regresion for Temp_avg using PMT640 mass monitor
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2,WDIR_flag,WDIR_avg_flag
2024-04-01 04:23:00,21.76,97.6,2.077,2.965,117.1,14.99,0.0,982.074,-0.001,,
2024-04-01 04:24:00,21.76,97.6,2.03,2.632,111.7,20.17,0.0,982.081,-0.001,,
2024-04-01 04:25:00,21.76,97.6,2.169,3.266,121.9,14.74,0.0,982.104,-0.001,,
2024-04-01 04:26:00,21.79,97.6,2.407,3.131,95.8,27.1,0.0,982.117,-0.001,,
2024-04-01 04:27:00,21.8,97.6,1.991,3.182,125.4,17.26,0.0,982.12,-0.001,,
2024-04-01 04:28:00,21.8,97.6,2.351,2.766,104.2,13.96,0.0,982.124,-0.001,,
2024-04-01 04:29:00,21.8,97.5,2.543,3.766,110.4,9.37,0.0,982.145,-0.001,,
2024-04-01 04:30:00,21.8,97.5,2.135,2.832,111.3,7.949,0.0,982.151,0.0,,
2024-04-01 04:31:00,21.8,97.5,2.526,2.982,117.4,8.59,0.0,982.143,-0.001,,
2024-04-01 04:32:00,21.8,97.5,2.302,2.832,108.5,12.15,0.0,982.143,-0.001,,
2024-04-01 04:33:00,21.8,97.5,3.789,4.949,116.9,5.926,0.0,982.149,-0.001,,
2024-04-01 04:34:00,21.8,97.5,2.196,3.082,106.2,13.39,0.0,982.153,-0.001,,
2024-04-01 04:35:00,21.8,97.5,4.095,4.814,116.0,13.85,0.0,982.142,-0.001,,
2024-04-01 04:36:00,21.85,97.5,3.13,5.464,100.9,18.64,0.0,982.173,-0.001,,
2024-04-01 04:37:00,21.85,97.5,1.314,2.433,105.4,13.27,0.0,982.198,-0.001,,
2024-04-01 04:38:00,21.85,97.5,2.671,3.599,116.0,10.1,0.0,982.214,-0.001,,
2024-04-01 04:39:00,21.85,97.4,3.004,3.398,98.1,15.01,0.0,982.225,-0.001,,
2024-04-01 04:40:00,21.88,97.4,1.722,2.266,110.6,14.63,0.0,982.245,-0.001,,
2024-04-01 04:41:00,21.89,97.4,2.569,3.699,105.5,15.57,0.0,982.27,-0.001,,
2024-04-01 04:42:00,21.89,97.4,3.079,3.898,112.6,14.69,0.0,982.282,-0.001,,
2024-04-01 04:43:00,21.89,97.4,2.596,3.065,110.9,7.732,0.0,982.273,-0.001,,
2024-04-01 04:44:00,21.89,97.4,2.574,3.148,102.7,12.5,0.0,982.288,-0.001,,
2024-04-01 04:45:00,21.89,97.4,2.565,3.849,100.6,10.35,0.0,982.285,-0.001,,
2024-04-01 04:46:00,21.9,97.3,2.457,3.998,98.7,17.84,0.0,982.267,-0.001,,
2024-04-01 04:47:00,21.89,97.3,2.268,3.682,103.3,18.1,0.0,982.264,-0.002,,
2024-04-01 04:48:00,21.89,97.3,2.101,4.498,116.1,9.16,0.0,982.276,-0.001,,
2024-04-01 04:49:00,21.89,97.3,3.624,4.432,120.6,10.07,0.0,982.277,-0.001,,
2024-04-01 04:50:00,21.89,97.3,2.446,3.232,108.3,12.9,0.0,982.276,-0.001,,
2024-04-01 04:51:00,21.89,97.3,3.341,4.182,113.7,21.28,0.0,982.262,-0.001,,
2024-04-01 04:52:00,21.89,97.3,2.305,2.866,96.8,17.94,0.0,982.25,-0.001,,
2024-04-01 04:53:00,21.89,97.2,2.096,3.148,102.0,13.48,0.0,982.248,-0.001,,
2024-04-01 04:54:00,21.89,97.2,2.601,3.849,104.0,6.905,0.0,982.252,-0.001,,
2024-04-01 04:55:00,21.89,97.2,2.366,2.683,108.6,12.16,0.0,982.253,-0.002,,
2024-04-01 04:56:00,21.89,97.2,1.763,2.766,127.1,10.35,0.0,982.264,-0.001,,
2024-04-01 04:57:00,21.89,97.2,1.986,2.565,109.2,19.99,0.0,982.274,-0.001,,
2024-04-01 04:58:00,21.89,97.2,1.503,2.298,93.7,20.55,0.0,982.288,-0.001,,
2024-04-01 04:59:00,21.89,97.2,2.535,3.866,113.8,8.03,0.0,982.291,-0.001,,
2024-04-01 05:00:00,21.89,97.2,1.858,2.616,96.3,19.69,0.0,982.313,-0.001,,
2024-04-01 05:01:00,21.89,97.2,1.564,1.933,109.1,10.46,0.0,982.301,-0.001,,
2024-04-01 05:02:00,21.89,97.2,1.571,2.516,103.2,13.29,0.0,982.287,-0.001,,
2024-04-01 05:03:00,21.89,97.2,1.919,2.499,106.2,15.19,0.0,982.3,-0.001,,
2024-04-01 05:04:00,21.89,97.2,3.011,4.116,111.4,5.971,0.0,982.3,-0.001,,
2024-04-01 05:05:00,21.89,97.2,3.21,4.366,106.8,19.06,0.0,982.293,0.0,,
2024-04-01 05:06:00,21.89,97.2,1.838,2.399,118.2,9.75,0.0,982.308,-0.001,,
2024-04-01 05:07:00,21.89,97.2,1.649,2.416,103.9,18.56,0.0,982.317,-0.001,,
2024-04-01 05:08:00,21.87,97.2,2.691,3.548,111.5,11.86,0.0,982.352,-0.001,,
2024-04-01 05:09:00,21.85,97.2,2.802,3.315,110.7,8.02,0.0,982.36,0.0,,
2024-04-01 05:10:00,21.85,97.2,2.249,3.016,116.2,13.67,0.0,982.383,0.0,,
2024-04-01 05:11:00,21.85,97.2,1.828,2.215,110.5,15.03,0.0,982.391,0.0,,
2024-04-01 05:12:00,21.85,97.2,2.249,2.783,100.2,13.75,0.0,982.396,0.0,,
2024-04-01 05:13:00,21.81,97.3,1.955,2.482,124.2,12.92,0.0,982.392,0.0,,
2024-04-01 05:14:00,21.8,97.4,2.577,3.249,116.4,9.52,0.0,982.414,0.001,,
2024-04-01 05:15:00,21.8,97.4,2.472,3.048,118.3,10.96,0.0,982.423,0.0,,
2024-04-01 05:16:00,21.8,97.4,2.713,3.465,121.4,5.799,0.0,982.427,0.002,,
2024-04-01 05:17:00,21.8,97.4,2.351,2.599,122.9,17.6,0.0,982.443,0.002,,
2024-04-01 05:18:00,21.8,97.4,2.385,3.116,107.8,10.82,0.0,982.435,0.001,,
2024-04-01 05:19:00,21.8,97.4,2.912,3.783,114.4,11.21,0.0,982.445,0.002,,
2024-04-01 05:20:00,21.8,97.4,2.625,3.232,112.8,16.96,0.0,982.434,0.002,,
2024-04-01 05:21:00,21.8,97.4,2.791,3.648,111.7,13.9,0.0,982.455,0.003,,
2024-04-01 05:22:00,21.8,97.4,3.033,4.131,119.0,5.464,0.0,982.433,0.005,,
2024-04-01 05:23:00,21.8,97.5,3.473,3.949,120.0,4.0,0.0,982.469,0.006,,
2024-04-01 05:24:00,21.8,97.5,2.985,3.398,108.8,11.85,0.0,982.447,0.008,,
2024-04-01 05:25:00,21.8,97.5,2.876,4.797,106.1,8.3,0.0,982.464,0.009,,
2024-04-01 05:26:00,21.8,97.4,3.165,4.131,120.4,10.86,0.0,982.478,0.012,,
2024-04-01 05:27:00,21.8,97.4,2.533,3.381,121.7,18.61,0.0,982.512,0.018,,
2024-04-01 05:28:00,21.84,97.4,2.713,3.432,119.3,13.04,0.0,982.532,0.025,,
2024-04-01 05:29:00,21.85,97.4,2.397,3.016,115.9,16.27,0.0,982.525,0.036,,
2024-04-01 05:30:00,21.85,97.4,2.513,3.182,122.6,13.63,0.0,982.526,0.047,,
2024-04-01 05:31:00,21.85,97.4,2.341,2.899,114.8,11.52,0.0,982.527,0.066,,
2024-04-01 05:32:00,21.85,97.4,2.472,3.148,111.0,17.84,0.0,982.547,0.096,,
2024-04-01 05:33:00,21.85,97.4,2.314,3.116,118.7,19.49,0.0,982.528,0.134,,
2024-04-01 05:34:00,21.85,97.4,2.468,3.682,116.6,14.61,0.0,982.534,0.163,,
2024-04-01 05:35:00,21.85,97.4,3.024,4.015,119.7,15.9,0.0,982.53,0.198,,
2024-04-01 05:36:00,21.85,97.4,3.32,3.981,114.6,5.182,0.0,982.54,0.256,,
2024-04-01 05:37:00,21.85,97.5,2.368,3.165,123.0,9.8,0.0,982.556,0.341,,
2024-04-01 05:38:00,21.85,97.5,2.307,2.849,122.9,21.77,0.0,982.54,0.4,,
2024-04-01 05:39:00,21.85,97.5,2.525,3.499,118.7,9.05,0.0,982.533,0.483,,
2024-04-01 05:40:00,21.85,97.5,2.161,2.783,122.4,14.84,0.0,982.547,0.564,,
2024-04-01 05:41:00,21.85,97.5,3.57,3.998,112.0,8.56,0.0,982.552,0.709,,
2024-04-01 05:42:00,21.85,97.5,3.373,4.199,108.2,17.23,0.0,982.561,0.874,,
2024-04-01 05:43:00,21.85,97.5,3.398,3.866,120.0,10.83,0.0,982.556,1.039,,
2024-04-01 05:44:00,21.85,97.5,2.63,3.016,121.6,12.49,0.0,982.552,1.227,,
2024-04-01 05:45:00,21.85,97.5,1.935,2.465,120.3,17.48,0.0,982.543,1.393,,
2024-04-01 05:46:00,21.85,97.5,2.494,3.315,122.3,14.09,0.0,982.542,1.495,,
2024-04-01 05:47:00,21.85,97.5,2.735,3.949,105.8,23.76,0.0,982.532,1.603,,
2024-04-01 05:48:00,21.85,97.5,2.749,4.131,115.5,8.72,0.0,982.535,1.8,,
2024-04-01 05:49:00,21.85,97.5,2.671,3.981,118.8,11.43,0.0,982.542,2.102,,
2024-04-01 05:50:00,21.85,97.5,3.976,4.381,116.8,10.89,0.0,982.551,2.478,,
2024-04-01 05:51:00,21.85,97.5,2.761,3.283,115.9,11.51,0.0,982.555,2.805,,
2024-04-01 05:52:00,21.85,97.5,2.662,4.231,107.5,15.03,0.0,982.58,3.334,,
2024-04-01 05:53:00,21.85,97.5,1.911,3.832,118.8,29.68,0.0,982.586,3.556,,
2024-04-01 05:54:00,21.85,97.5,2.465,4.381,113.1,7.085,0.0,982.591,3.997,,
2024-04-01 05:55:00,21.85,97.5,2.302,4.131,106.6,13.13,0.0,982.604,4.388,,
2024-04-01 05:56:00,21.85,97.4,3.371,4.432,125.5,17.64,0.0,982.598,4.841,,
2024-04-01 05:57:00,21.85,97.4,2.077,4.065,114.7,14.73,0.0,982.594,5.359,,
2024-04-01 05:58:00,21.85,97.4,2.632,3.415,110.9,15.77,0.0,982.598,5.536,,
2024-04-01 05:59:00,21.85,97.4,2.213,3.065,101.3,14.28,0.0,982.61,6.834,,
2024-04-01 06:00:00,21.85,97.4,3.06,4.782,115.2,9.46,0.0,982.592,8.09,,
2024-04-01 06:01:00,21.85,97.4,2.684,4.398,109.7,7.865,0.0,982.617,8.39,,
2024-04-01 06:02:00,21.85,97.4,2.737,3.148,126.3,14.29,0.0,982.622,9.67,,
2024-04-01 06:03:00,21.85,97.3,2.516,3.033,118.5,12.2,0.0,982.631,10.81,,
2024-04-01 06:04:00,21.85,97.3,1.816,2.666,109.3,18.96,0.0,982.637,11.1,,
2024-04-01 06:05:00,21.85,97.3,2.166,2.866,117.5,6.853,0.0,982.654,13.42,,
2024-04-01 06:06:00,21.85,97.3,2.208,3.131,104.9,6.23,0.0,982.651,14.6,,
2024-04-01 06:07:00,21.85,97.3,1.987,2.332,116.5,7.473,0.0,982.658,15.83,,
2024-04-01 06:08:00,21.85,97.3,2.912,4.032,117.1,5.316,0.0,982.676,15.7,,
2024-04-01 06:09:00,21.85,97.3,2.399,2.798,110.9,9.03,0.0,982.659,15.82,,
2024-04-01 06:10:00,21.85,97.3,2.766,3.964,120.4,7.739,0.0,982.639,17.88,,
2024-04-01 06:11:00,21.85,97.3,2.691,3.298,120.1,15.65,0.0,982.657,19.37,,
2024-04-01 06:12:00,21.85,97.3,2.802,3.182,126.6,12.29,0.0,982.665,18.81,,
2024-04-01 06:13:00,21.85,97.3,3.534,4.116,107.1,10.79,0.0,982.634,20.77,,
2024-04-01 06:14:00,21.85,97.3,2.258,2.882,111.0,11.56,0.0,982.64,23.19,,
2024-04-01 06:15:00,21.85,97.3,2.03,2.798,112.1,14.31,0.0,982.648,27.09,,
2024-04-01 06:16:00,21.85,97.3,2.924,4.116,105.8,17.14,0.0,982.652,26.62,,
2024-04-01 06:17:00,21.85,97.3,1.867,2.183,91.0,25.33,0.0,982.648,23.45,,
2024-04-01 06:18:00,21.85,97.3,3.087,4.631,109.8,12.22,0.0,982.651,29.98,,
2024-04-01 06:19:00,21.85,97.2,2.349,3.116,120.5,9.75,0.0,982.674,31.63,,
2024-04-01 06:20:00,21.85,97.2,3.604,4.315,110.2,12.37,0.0,982.675,34.07,,
2024-04-01 06:21:00,21.85,97.1,3.507,4.015,115.8,5.579,0.0,982.669,38.19,,
2024-04-01 06:22:00,21.85,97.1,3.407,4.214,113.5,12.82,0.0,982.668,35.84,,
2024-04-01 06:23:00,21.89,97.1,2.868,3.266,111.5,12.14,0.0,982.665,44.37,,
2024-04-01 06:24:00,21.89,97.1,3.67,4.398,113.3,16.39,0.0,982.663,44.44,,
2024-04-01 06:25:00,21.89,97.0,2.499,3.766,103.5,14.99,0.0,982.641,44.73,,
2024-04-01 06:26:00,21.89,97.0,2.455,3.249,112.5,10.09,0.0,982.614,52.02,,
2024-04-01 06:27:00,21.89,97.0,2.472,3.048,101.9,6.586,0.0,982.607,49.18,,
2024-04-01 06:28:00,21.89,97.0,3.179,3.981,115.2,8.53,0.0,982.599,49.74,,
2024-04-01 06:29:00,21.89,97.0,3.551,4.498,116.8,12.25,0.0,982.614,52.45,,
2024-04-01 06:30:00,21.9,96.9,1.981,3.815,124.3,18.66,0.0,982.61,53.39,,
2024-04-01 06:31:00,21.9,96.9,1.45,2.2,115.8,31.42,0.0,982.608,45.82,,
2024-04-01 06:32:00,21.94,96.9,3.393,3.981,115.9,9.42,0.0,982.62,43.59,,
2024-04-01 06:33:00,21.94,96.9,2.275,2.965,103.3,22.53,0.0,982.616,44.79,,
2024-04-01 06:34:00,21.94,96.8,3.985,4.631,107.8,10.14,0.0,982.624,49.92,,
2024-04-01 06:35:00,21.94,96.8,3.363,3.949,116.5,5.001,0.0,982.633,50.8,,
2024-04-01 06:36:00,21.94,96.8,2.307,3.099,123.2,30.66,0.0,982.652,65.03,,
2024-04-01 06:37:00,21.94,96.8,2.574,3.783,121.9,9.75,0.0,982.667,59.58,,
2024-04-01 06:38:00,21.94,96.8,2.385,3.131,108.2,10.38,0.0,982.671,57.32,,
2024-04-01 06:39:00,21.94,96.8,2.579,3.131,111.1,5.96,0.0,982.689,59.96,,
2024-04-01 06:40:00,21.97,96.7,3.033,3.432,121.9,11.22,0.0,982.691,66.03,,
2024-04-01 06:41:00,21.99,96.7,2.737,3.398,119.2,10.95,0.0,982.684,76.47,,
2024-04-01 06:42:00,21.99,96.7,2.727,3.415,106.0,14.55,0.0,982.698,84.9,,
2024-04-01 06:43:00,21.99,96.6,1.943,2.815,107.7,15.78,0.0,982.704,93.0,,
2024-04-01 06:44:00,22.03,96.6,3.835,5.098,110.4,8.08,0.0,982.704,80.1,,
2024-04-01 06:45:00,22.03,96.5,3.779,4.682,121.9,6.291,0.0,982.716,76.89,,
2024-04-01 06:46:00,22.04,96.4,3.148,4.265,117.8,9.06,0.0,982.676,72.04,,
2024-04-01 06:47:00,22.08,96.4,2.591,3.182,108.2,16.86,0.0,982.666,63.9,,
2024-04-01 06:48:00,22.09,96.3,1.821,2.616,113.3,18.46,0.0,982.657,85.6,,
2024-04-01 06:49:00,22.12,96.3,1.663,2.332,122.0,17.43,0.0,982.641,82.1,,
2024-04-01 06:50:00,22.12,96.2,3.113,4.199,115.9,8.94,0.0,982.649,91.8,,
2024-04-01 06:51:00,22.14,96.1,3.138,3.866,109.1,6.565,0.0,982.632,91.4,,
2024-04-01 06:52:00,22.17,96.1,1.494,2.183,101.4,27.06,0.0,982.626,105.3,,
2024-04-01 06:53:00,22.2,96.0,3.165,4.131,119.2,6.798,0.0,982.639,101.1,,
2024-04-01 06:54:00,22.22,95.9,2.754,3.849,115.0,12.36,0.0,982.644,104.7,,
2024-04-01 06:55:00,22.24,96.0,2.973,4.898,111.7,9.61,0.0,982.642,90.8,,
2024-04-01 06:56:00,22.26,95.8,3.179,4.599,110.0,16.81,0.0,982.629,100.9,,
2024-04-01 06:57:00,22.3,95.7,2.678,3.732,115.1,10.39,0.0,982.636,108.4,,
2024-04-01 06:58:00,22.31,95.7,3.546,4.131,98.4,7.846,0.0,982.622,105.3,,
2024-04-01 06:59:00,22.34,95.6,2.882,3.533,115.1,20.4,0.0,982.646,108.0,,
2024-04-01 07:00:00,22.35,95.5,3.324,3.964,99.2,13.61,0.0,982.655,122.5,,
2024-04-01 07:01:00,22.38,95.4,2.455,2.815,116.7,25.4,0.0,982.654,136.1,,
2024-04-01 07:02:00,22.41,95.4,3.543,3.815,120.7,10.55,0.0,982.648,120.6,,
2024-04-01 07:03:00,22.45,95.4,2.776,3.548,114.2,15.9,0.0,982.666,97.2,,
2024-04-01 07:04:00,22.46,95.3,2.246,3.148,111.0,27.85,0.0,982.676,137.7,,
2024-04-01 07:05:00,22.49,95.1,2.53,3.232,105.5,25.33,0.0,982.695,111.0,,
2024-04-01 07:06:00,22.49,95.0,3.182,4.131,105.7,22.08,0.0,982.71,176.9,,
2024-04-01 07:07:00,22.54,95.0,3.48,4.116,121.8,12.09,0.0,982.706,160.1,,
2024-04-01 07:08:00,22.56,94.8,4.344,5.432,107.7,12.83,0.0,982.753,147.3,,
2024-04-01 07:09:00,22.58,94.7,2.144,4.131,104.2,24.67,0.0,982.727,184.1,,
2024-04-01 07:10:00,22.63,94.7,2.827,4.065,116.9,11.44,0.0,982.759,207.9,,
2024-04-01 07:11:00,22.69,94.4,3.631,4.498,113.7,15.15,0.0,982.761,188.5,,
2024-04-01 07:12:00,22.74,94.2,2.327,2.999,101.3,22.54,0.0,982.795,149.5,,
2024-04-01 07:13:00,22.78,94.1,2.652,3.116,105.8,34.66,0.0,982.812,153.0,,
2024-04-01 07:14:00,22.82,93.8,3.412,4.199,109.4,21.04,0.0,982.815,211.1,,
2024-04-01 07:15:00,22.86,93.7,2.919,4.498,111.6,12.03,0.0,982.85,175.4,,
2024-04-01 07:16:00,22.89,93.5,3.249,4.231,114.7,11.27,0.0,982.854,206.8,,
2024-04-01 07:17:00,22.93,93.3,3.915,4.665,115.9,11.88,0.0,982.876,177.5,,
2024-04-01 07:18:00,22.96,93.2,3.087,4.565,119.2,16.47,0.0,982.878,184.1,,
2024-04-01 07:19:00,23.01,93.2,3.89,5.398,133.7,9.06,0.0,982.867,189.8,,
2024-04-01 07:20:00,23.07,92.8,4.607,5.432,114.2,14.79,0.0,982.884,214.9,,
2024-04-01 07:21:00,23.11,92.4,4.51,5.098,123.0,13.83,0.0,982.894,283.6,,
2024-04-01 07:22:00,23.17,92.2,3.84,4.366,130.5,7.956,0.0,982.912,218.5,,
2024-04-01 07:23:00,23.18,92.2,3.866,5.297,119.2,10.9,0.0,982.898,194.9,,
2024-04-01 07:24:00,23.23,91.8,4.512,5.365,117.6,10.49,0.0,982.95,235.9,,
2024-04-01 07:25:00,23.27,91.8,2.627,3.048,124.4,13.87,0.0,982.957,205.2,,
2024-04-01 07:26:00,23.33,91.8,2.45,3.415,131.4,4.502,0.0,982.963,258.2,,
2024-04-01 07:27:00,23.39,91.5,2.814,3.665,111.6,11.28,0.0,982.984,257.1,,
2024-04-01 07:28:00,23.47,91.3,2.508,4.349,95.4,30.94,0.0,982.98,230.0,,
2024-04-01 07:29:00,23.53,90.8,4.046,5.731,112.3,8.67,0.0,983.004,214.5,,
2024-04-01 07:30:00,23.54,90.7,3.868,6.198,110.6,9.31,0.0,983.017,238.9,,
2024-04-01 07:31:00,23.59,90.4,3.876,4.932,115.7,12.45,0.0,983.038,235.6,,
2024-04-01 07:32:00,23.59,90.4,3.579,4.915,113.4,9.73,0.0,983.065,219.6,,
2024-04-01 07:33:00,23.62,90.2,3.398,3.915,134.6,13.28,0.0,983.068,221.7,,
2024-04-01 07:34:00,23.65,90.2,3.721,4.665,126.3,9.63,0.0,983.091,194.5,,
2024-04-01 07:35:00,23.7,90.1,3.805,5.331,120.3,17.74,0.0,983.13,286.1,,
2024-04-01 07:36:00,23.76,89.8,3.437,3.981,98.6,14.4,0.0,983.102,221.2,,
2024-04-01 07:37:00,23.8,89.8,3.335,4.214,115.5,16.17,0.0,983.127,232.3,,
2024-04-01 07:38:00,23.86,89.4,3.485,4.048,116.4,19.11,0.0,983.127,245.6,,
2024-04-01 07:39:00,23.91,89.0,4.643,5.731,114.1,8.25,0.0,983.123,214.7,,
2024-04-01 07:40:00,23.91,89.1,4.721,7.115,127.9,11.91,0.0,983.074,255.2,,
2024-04-01 07:41:00,23.91,88.9,4.6,6.098,129.3,14.54,0.0,983.106,221.6,,
2024-04-01 07:42:00,23.92,89.0,2.71,3.465,123.5,12.63,0.0,983.111,193.7,,
2024-04-01 07:43:00,23.99,89.0,2.95,3.582,135.6,13.99,0.0,983.115,268.1,,
2024-04-01 07:44:00,24.08,88.7,2.797,3.516,118.3,13.34,0.0,983.116,309.2,,
2024-04-01 07:45:00,24.2,88.0,3.49,5.199,125.8,13.97,0.0,983.118,387.9,,
2024-04-01 07:46:00,24.27,87.5,3.354,4.398,126.8,11.56,0.0,983.061,230.1,,
2024-04-01 07:47:00,24.31,87.7,3.485,5.532,107.3,23.73,0.0,983.071,382.9,,
2024-04-01 07:48:00,24.44,87.0,3.538,4.797,116.2,5.657,0.0,983.091,506.1,,
2024-04-01 07:49:00,24.54,86.1,5.84,6.531,113.5,5.974,0.0,983.096,450.1,,
2024-04-01 07:50:00,24.55,86.0,5.287,7.296,119.1,13.27,0.0,983.099,331.1,,
2024-04-01 07:51:00,24.55,86.5,4.884,5.464,122.4,13.13,0.0,983.088,337.8,,
2024-04-01 07:52:00,24.55,85.9,4.911,6.331,115.3,14.75,0.0,983.08,326.0,,
2024-04-01 07:53:00,24.55,86.0,4.718,5.432,107.8,10.71,0.0,983.067,288.1,,
2024-04-01 07:54:00,24.58,86.2,3.937,6.064,113.8,8.46,0.0,983.064,395.9,,
2024-04-01 07:55:00,24.68,85.5,3.985,4.565,125.9,15.22,0.0,983.045,419.5,,
2024-04-01 07:56:00,24.75,85.3,5.041,7.397,112.9,14.74,0.0,983.067,452.8,,
2024-04-01 07:57:00,24.85,84.6,5.862,6.581,120.4,16.66,0.0,983.119,307.3,,
2024-04-01 07:58:00,24.87,84.5,3.958,6.115,111.3,11.66,0.0,983.108,364.7,,
2024-04-01 07:59:00,24.87,84.7,5.156,6.448,109.8,21.95,0.0,983.129,321.6,,
2024-04-01 08:00:00,24.87,84.3,5.722,7.198,120.7,8.67,0.0,983.097,427.1,,
2024-04-01 08:01:00,24.87,84.3,4.09,4.964,104.4,15.99,0.0,983.103,458.6,,
2024-04-01 08:02:00,24.92,84.5,5.471,6.647,115.2,7.982,0.0,983.08,251.6,,
2024-04-01 08:03:00,24.99,84.1,4.779,6.081,117.6,22.25,0.0,983.079,400.7,,
2024-04-01 08:04:00,25.04,84.1,3.959,4.398,119.4,23.55,0.0,983.121,248.3,,
2024-04-01 08:05:00,25.1,83.9,2.521,3.766,117.0,19.04,0.0,983.103,338.8,,
2024-04-01 08:06:00,25.1,83.6,5.362,6.897,127.3,8.03,0.0,983.071,382.0,,
2024-04-01 08:07:00,25.1,83.7,4.298,5.365,116.6,12.08,0.0,983.091,325.2,,
2024-04-01 08:08:00,25.1,83.7,4.871,7.198,112.2,10.26,0.0,983.103,277.9,,
2024-04-01 08:09:00,25.1,83.7,4.962,6.064,129.7,26.75,0.0,983.036,274.7,,
2024-04-01 08:10:00,25.1,83.5,3.39,5.615,124.9,32.29,0.0,983.07,290.1,,
2024-04-01 08:11:00,25.1,83.7,4.104,5.63,110.8,22.5,0.0,983.046,484.8,,
2024-04-01 08:12:00,25.1,83.3,4.06,5.032,104.7,12.29,0.0,983.077,457.2,,
2024-04-01 08:13:00,25.11,83.6,5.545,7.213,117.3,9.15,0.0,983.066,212.2,,
2024-04-01 08:14:00,25.14,83.0,5.69,6.698,115.5,12.85,0.0,983.048,265.6,,
2024-04-01 08:15:00,25.11,83.3,4.004,4.782,122.8,16.38,0.0,983.026,270.0,,
2024-04-01 08:16:00,25.1,83.3,4.112,4.915,125.5,12.39,0.0,983.019,512.0,,
2024-04-01 08:17:00,25.14,83.1,6.169,7.914,117.6,13.59,0.0,983.063,454.2,,
2024-04-01 08:18:00,25.24,82.3,6.533,9.097,121.5,15.96,0.0,982.962,322.3,,
2024-04-01 08:19:00,25.31,82.1,4.551,6.032,122.0,18.78,0.0,983.034,427.0,,
2024-04-01 08:20:00,25.37,81.9,3.801,4.814,130.3,19.49,0.0,983.018,238.4,,
2024-04-01 08:21:00,25.4,81.4,5.306,6.414,125.9,11.92,0.0,983.004,697.3,,
2024-04-01 08:22:00,25.48,81.4,3.624,6.647,108.9,9.56,0.0,983.029,480.4,,
2024-04-01 08:23:00,25.58,81.5,5.248,7.546,108.3,21.72,0.0,983.001,322.6,,
2024-04-01 08:24:00,25.69,80.7,5.673,7.098,105.6,18.2,0.0,982.976,277.1,,
2024-04-01 08:25:00,25.65,81.3,5.02,6.365,126.4,11.26,0.0,983.02,235.1,,
2024-04-01 08:26:00,25.59,81.7,4.559,5.698,124.5,9.33,0.0,983.012,263.8,,
2024-04-01 08:27:00,25.55,81.8,4.932,8.114,99.8,13.84,0.0,983.003,278.3,,
2024-04-01 08:28:00,25.55,81.6,5.335,6.764,101.9,10.6,0.0,982.973,236.4,,
2024-04-01 08:29:00,25.56,81.7,3.351,4.532,136.1,16.46,0.0,983.044,247.5,,
2024-04-01 08:30:00,25.59,81.3,5.134,7.563,138.4,6.118,0.0,983.05,535.1,,
2024-04-01 08:31:00,25.6,81.4,4.446,5.998,124.5,23.09,0.0,983.059,298.4,,
2024-04-01 08:32:00,25.63,81.4,3.745,5.081,128.5,8.69,0.0,983.056,274.4,,
2024-04-01 08:33:00,25.66,80.9,3.624,4.498,127.7,34.99,0.0,983.016,489.7,,
2024-04-01 08:34:00,25.78,80.8,4.434,6.047,126.5,13.55,0.0,983.069,703.1,,
2024-04-01 08:35:00,25.9,79.85,4.595,6.647,112.0,8.3,0.0,983.026,480.8,,
2024-04-01 08:36:00,25.94,79.87,3.679,5.015,125.0,18.68,0.0,983.03,454.8,,
2024-04-01 08:37:00,26.04,79.68,4.112,5.598,119.5,17.25,0.0,983.028,317.1,,
2024-04-01 08:38:00,26.09,79.65,3.21,4.065,136.6,13.81,0.0,983.042,282.3,,
2024-04-01 08:39:00,26.15,79.03,4.539,6.98,131.4,13.59,0.0,983.016,295.9,,
2024-04-01 08:40:00,26.09,78.48,6.273,8.247,130.8,9.22,0.0,983.123,272.0,,
2024-04-01 08:41:00,25.88,79.42,3.24,4.949,156.8,16.87,0.0,983.017,517.7,,
2024-04-01 08:42:00,25.83,79.43,4.986,5.731,127.8,20.06,0.0,982.997,521.4,,
2024-04-01 08:43:00,25.88,79.06,5.928,6.73,119.1,7.182,0.0,983.106,288.5,,
2024-04-01 08:44:00,25.86,79.14,6.514,9.013,127.5,18.53,0.0,983.032,411.5,,
2024-04-01 08:45:00,25.83,79.66,5.381,6.448,120.7,7.035,0.0,983.08,302.5,,
2024-04-01 08:46:00,25.83,79.52,4.446,6.047,106.9,15.08,0.0,983.068,446.6,,
2024-04-01 08:47:00,25.96,79.16,4.565,5.88,126.3,14.49,0.0,983.093,620.3,,
2024-04-01 08:48:00,26.12,78.83,4.945,7.397,113.1,10.1,0.0,983.086,371.3,,
2024-04-01 08:49:00,26.26,77.61,5.187,6.88,97.7,9.97,0.0,983.056,554.3,,
